"OutletID","Title","Region","Postcode","Address","Telephone","Fax","Email","Website","Longitude","Latitude","Products"
"105008","Parkdale Cellars / PARKDALE","PARKDALE","3195","266 Como Parade, PARKDALE, VIC, 3195","039 580 1723","","jing7186@yahoo.com","","145.0761829","-37.9936379","Rare Penny Pinot Noir 750ml"
"4614","Parkview Tavern / GORDONVALE","GORDONVALE","4865","90 Gordon Street, GORDONVALE, QLD, 4865","","","","","145.7872394","-17.0912576","Rare Penny Prosecco 750ml"
"105057","Pascoe Vale Cellars / PASCOE VALE","PASCOE VALE","3044","163 Derby Street, PASCOE VALE, VIC, 3044","","","","","144.9467081","-37.7242232","Rare Penny Cabernet Merlot 750ml"
"3928","Pattos Grog Shop / CALWELL","CALWELL","2905","Shop 17, Calwell Shopping Centre, Webber Crescent, CALWELL, ACT, 2905","","","","","149.114126","-35.434588","Rare Penny Chardonnay 750ml"
"3886","Pauls Corner Liquor Store / SALT ASH","SALT ASH","2318","Salt Ash Avenue corner Nelson Bay Road Richardson Road, SALT ASH, NSW, 2318","","","","","151.9028323","-32.7892869","Rare Penny Shiraz 750ml"
"70952","Peakhurst Drive In Cellars / PEAKHURST","PEAKHURST","2210","Shop 2, Peakhurst Shopping Centre, 808 Forest Road, PEAKHURST, NSW, 2210","","","","","151.062326","-33.9593041","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"5131","Pelican Waters Golf Resort and Spa / PELICAN WATERS","PELICAN WATERS","4551","38 Mahogany Drive, PELICAN WATERS, QLD, 4551","","","","","153.0913907","-26.8369851","Rare Penny Cabernet Merlot 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml"
"4339","Penguin Hotel and Bottle O / PENGUIN","PENGUIN","7316","88 Main Street, PENGUIN, TAS, 7316","03 6437 2606","","jmcpherson@goodstone.com.au","","146.0731033","-41.1140595","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"26741","Piano Bar / BALLARAT","BALLARAT","3350","31-33 Sturt Street, BALLARAT, VIC, 3350","","","","","143.8595052","-37.5625","Rare Penny Pinot Grigio 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml"
"27213","Piano Bar / BENDIGO","BENDIGO","3550","264 Hargreaves Street, BENDIGO, VIC, 3550","","","","","144.281143","-36.7591099","Rare Penny Prosecco 750ml"
"1318","Piano Bar / GEELONG","GEELONG","3220","90-92 Little Malop Street, GEELONG, VIC, 3220","","","","","144.3593236","-38.148147","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"105060","Piedimontes Supermarket / PASCOE VALE","PASCOE VALE","3044","366 Bell Street, PASCOE VALE, VIC, 3044","03 9354 7257","","pascoevale@piedimonte.com.au","","144.9468769","-37.7391639","Rare Penny Sauvignon Blanc 750ml"
"110490","Pier Farm / WILLIAMSTOWN","WILLIAMSTOWN","3016","34a The Strand, WILLIAMSTOWN, VIC, 3016","","","","","144.9013481","-37.8539555","Rare Penny Shiraz 750ml"
"31643","Pink Lemonade / RICHMOND","RICHMOND","3121","23 Swan Street, RICHMOND, VIC, 3121","","","","","144.9901453","-37.8245617","Rare Penny Pinot Grigio 750ml"
"131426","Pizzanco Pizzeria and Wine Bar / MCKINNON","MCKINNON","3204","135 McKinnon Road, MCKINNON, VIC, 3204","","","","","145.0367624","-37.9106748","Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"105953","Plenty Road Cellars / RESERVOIR","RESERVOIR","3073","766 Plenty Road, RESERVOIR, VIC, 3073","","","","","145.020189","-37.727486","Rare Penny Pinot Noir 750ml"
"64578","Plough Inn Hotel / BULAHDELAH","BULAHDELAH","2423","77 Stroud Street, BULAHDELAH, NSW, 2423","","","","","152.2071889","-32.4126655","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"131417","Point Cook Cellars / POINT COOK","POINT COOK","3030","Shop 4, Cnr Boardwalk Boulevard & Tom Roberts Parade, POINT COOK, VIC, 3030","93955138","","huatengptyltd@gmail.com","","144.7283196","-37.8939965","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"65595","Pollards General Store / COOMBA PARK","COOMBA PARK","2428","Lot 8, Kirribilli Avenue, COOMBA PARK, NSW, 2428","","","","","152.473941","-32.236951","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"80576","Pomona Hotel - DBS Thirsty Camel / POMONA","POMONA","4568","16 Memorial Avenue, POMONA, QLD, 4568","(07) 5485 0177","","","","152.8552052","-26.3661836","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"9080","Port Macquarie Hotel / PORT MACQUARIE","PORT MACQUARIE","2444","Corner Horton And Clarence Streets, PORT MACQUARIE, NSW, 2444","","","","","152.9119169","-31.4287984","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml"
"68909","Porters at Maroubra Cellars / MAROUBRA","MAROUBRA","2035","977 Anzac Parade, MAROUBRA, NSW, 2035","","","","","151.2409597","-33.9506162","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"63921","Porters Liquor / BEXLEY","BEXLEY","2207","287 Forest Road, BEXLEY, NSW, 2207","","","","","151.1286913","-33.9441273","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml"
"36512","Porters Liquor / SEAFORTH","SEAFORTH","2092","539-541 Sydney Road, SEAFORTH, NSW, 2092","","","","","151.2518903","-33.7969699","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml"
"12178","Prahran Grocer / PRAHRAN","PRAHRAN","3181","87 High Street, PRAHRAN, VIC, 3181","(03) 9240 5003","","JaredBridgart@Reddrop.com.au","","144.9891977","-37.851146","Rare Penny Pinot Noir 750ml"
"24957","Premix King / ARARAT","ARARAT","3377","10B Ingor Street, ARARAT, VIC, 3377","","","","","142.9282925","-37.2824561","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"19116","Premix King / ARMSTRONG CREEK","ARMSTRONG CREEK","3217","Shop 2B, 722-770 Barwon Heads Road, ARMSTRONG CREEK, VIC, 3217","","","","","144.3726678","-38.2309025","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"49611","Premix King / BURNIE","BURNIE","7320","53 Marine Terrace, BURNIE, TAS, 7320","","","","","145.9114062","-41.0605198","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml"
"29589","Premix King / COBRAM","COBRAM","3644","10 Main Street, COBRAM, VIC, 3644","","","","","145.6474951","-35.9209189","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"66168","Premix King / DENILIQUIN","DENILIQUIN","2710","359 Cressy Street, DENILIQUIN, NSW, 2710","","","","","144.9622591","-35.5276749","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"40850","Premix King / DROUIN","DROUIN","3818","57 Commercial Place, DROUIN, VIC, 3818","","","","","145.857065","-38.134974","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"31314","Premix King / DRYSDALE","DRYSDALE","3222","20/34 Murradoc Road, DRYSDALE, VIC, 3222","","","","","144.5735711","-38.1735852","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"95883","Premix King / EAST GEELONG","EAST GEELONG","3219","63 St Albans Road, EAST GEELONG, VIC, 3219","","","Norlanewest@premixking.com.au","","144.373002","-38.1630724","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"3559","Premix King / ECHUCA","ECHUCA","3564","37 Heygarth Street, ECHUCA, VIC, 3564","","","","","144.7482365","-36.1246193","Rare Penny Cabernet Merlot 750ml"
"14928","Premix King / GOLDEN POINT","GOLDEN POINT","3350","402 Main Road, GOLDEN POINT, VIC, 3350","","","travis@hole.com.au","","143.870409","-37.5718777","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"33534","Premix King / LAKES ENTRANCE","LAKES ENTRANCE","3909","11 Myer Street, LAKES ENTRANCE, VIC, 3909","","","","","147.9934895","-37.878799","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"33503","Premix King / LEOPOLD","LEOPOLD","3224","Shop 4,5 and 6, 670-678 Bellarine Highway, LEOPOLD, VIC, 3224","","","","","144.4556404","-38.1871671","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"43037","Premix King / LUCAS","LUCAS","3350","11A Coltman Plaza, LUCAS, VIC, 3350","","","","","143.7845524","-37.5440664","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"13660","Premix King / MARYBOROUGH","MARYBOROUGH","3465","195a High Street, MARYBOROUGH, VIC, 3465","","","","","143.7399637","-37.0442441","Rare Penny Rose 750ml"
"49594","Premix King / MOOROOPNA","MOOROOPNA","3629","82- 84 Mclennan Street, MOOROOPNA, VIC, 3629","","","","","","","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"43480","Premix King / MORWELL","MORWELL","3840","109-113 George Street, MORWELL, VIC, 3840","","","","","146.3993094","-38.2385767","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"104337","Premix King / NORLANE","NORLANE","3214","17 Donnybrook Road, NORLANE, VIC, 3214","","","norlanewest@premixking.com.au","","144.3442172","-38.0864894","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"15620","Premix King / OCEAN GROVE","OCEAN GROVE","3226","6/2-20 Kingston Downs Drive, OCEAN GROVE, VIC, 3226","","","","","144.5483355","-38.2583665","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"16980","Premix King / PORTLAND","PORTLAND","3305","121 Percy Street, PORTLAND, VIC, 3305","","","","","141.6035753","-38.3440362","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"36989","Premix King / WALLAN","WALLAN","3756","Shop 2, 156 High Street, WALLAN, VIC, 3756","","","","","144.9803963","-37.4070725","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"44223","Premix King / WANGARATTA","WANGARATTA","3677","3A 14-24 Parfitt Road, WANGARATTA, VIC, 3677","","","","","146.332912","-36.352243","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Shiraz 750ml"
"27380","Premix King / WARRAGUL","WARRAGUL","3820","Shop 3, 13 Palmerston Street, WARRAGUL, VIC, 3820","03 5604 7983","","warragul@premixking.com.au","","145.9306188","-38.1609906","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"110057","Premix King / WARRNAMBOOL","WARRNAMBOOL","3280","159b Lava Street, WARRNAMBOOL, VIC, 3280","55615901","","","","142.4832022","-38.3812703","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"4112","Premix King / WENDOUREE","WENDOUREE","3355","1241 Howitt Street, WENDOUREE, VIC, 3355","","","","","143.8265783","-37.5402032","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"110610","Premix King / WODONGA","WODONGA","3690","Shop 18, Southside Terrace Shopping Centre, 202b Beechworth Terrace, WODONGA, VIC, 3690","02 6056 7001","","","","146.8884874","-36.1254569","Rare Penny Pinot Grigio 750ml"
"34112","Premix King / YARRAWONGA","YARRAWONGA","3730","Shops 10 & 11, 157-161 Belmore Street, YARRAWONGA, VIC, 3730","","","","","146.0043024","-36.0155107","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"41641","Press and Grocers Co / CARLTON","CARLTON","3053","625-629 Swanston Street, CARLTON, VIC, 3053","","","","","144.963125","-37.8037637","Rare Penny Cabernet Merlot 750ml, Rare Penny Shiraz 750ml"
"105688","Preston Hotel / PRESTON","PRESTON","3072","635 High Street, PRESTON, VIC, 3072","","","","","145.0046003","-37.733289","Rare Penny Pinot Grigio 750ml"
"2259","Prince Of Wales Hotel / PROSERPINE","PROSERPINE","4800","34 Main Street, PROSERPINE, QLD, 4800","(07) 4945 1912","","","","148.5815699","-20.4018235","Rare Penny Pinot Noir 750ml"
"62529","Prohibition Bottleshop / CURTIN","CURTIN","2605","Shop 1, 44 Curtin Place, CURTIN, ACT, 2605","","","","","149.0824128","-35.3256387","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"101841","Purple Emerald Lounge Bar / NORTHCOTE","NORTHCOTE","3070","349 High Street, NORTHCOTE, VIC, 3070","","","","","144.998599","-37.7702497","Rare Penny Pinot Noir 750ml"
"4627","Queen Victoria Hostel and Bar / NORTH MELBOURNE","NORTH MELBOURNE","3051","312 Victoria Street, NORTH MELBOURNE, VIC, 3051","","","","","144.9557135","-37.8056358","Rare Penny Cabernet Merlot 750ml, Rare Penny Pinot Noir 750ml"
"2179","Queensland Hotel / MILES","MILES","4415","29 Murilla Street, MILES, QLD, 4415","","","","","150.1836246","-26.6588732","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml"
"18435","Rabbit Hole / MACKAY","MACKAY","4740","105 Victoria Street, MACKAY, QLD, 4740","","","","","149.1849681","-21.14138","Rare Penny Prosecco 750ml"
"26012","Railway Dog / EMERALD","EMERALD","3782","Shop 5/329-331 Belgrave Gembrook Road, EMERALD, VIC, 3782","","","","","145.4421622","-37.9313078","Rare Penny Cabernet Merlot 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Shiraz 750ml"
"75706","Railway Hotel / BARCALDINE","BARCALDINE","4725","77 Oak Street, BARCALDINE, QLD, 4725","","","","","145.2898581","-23.5526939","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"22359","Railway Hotel / GOSFORD","GOSFORD","2250","159 Mann Street, GOSFORD, NSW, 2250","","","","","151.3422388","-33.4255987","Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml"
"78487","Railway Hotel / IMBIL","IMBIL","4570","110 Yabba Road, IMBIL, QLD, 4570","","","","","152.6766181","-26.4602441","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"4774","Railway Hotel / WEST KEMPSEY","WEST KEMPSEY","2440","87 Belgrave Street, WEST KEMPSEY, NSW, 2440","","","","","152.8321201","-31.0787291","Rare Penny Sauvignon Blanc 750ml"
"110128","Randalls Licensed Supermarket / WEDDERBURN","WEDDERBURN","3518","42 High Street, WEDDERBURN, VIC, 3518","54943100","","Wedderburn@stores.foodworks.com.au","","143.6136599","-36.4202631","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"126999","Rare Bar and Grill / MACKAY","MACKAY","4740","65 Victoria Street, MACKAY, QLD, 4740","","","","","149.1873762","-21.1416163","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml"
"17605","Rathdowne Convenience and Liquor / CARLTON NORTH","CARLTON NORTH","3054","278-280 Rathdowne Street, CARLTON NORTH, VIC, 3054","","","","","144.9716664","-37.7921977","Rare Penny Pinot Noir 750ml"
"71657","Rathmines Cellars / RATHMINES","RATHMINES","2283","1/12 Fishing Point Road, RATHMINES, NSW, 2283","","","","","151.5929708","-33.0437267","Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml"
"80733","Ravenshoe Hotel / RAVENSHOE","RAVENSHOE","4888","34 Grigg Street, RAVENSHOE, QLD, 4888","","","","","145.4819841","-17.6049304","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml"
"37797","Red Beret Hotel - DBS Brinsmead Cellars / BRINSMEAD","BRINSMEAD","4870","Shop 1, 105-115 Brinsmead Road, BRINSMEAD, QLD, 4870","","","","","145.7106779","-16.906527","Rare Penny Shiraz 750ml"
"80775","Red Beret Hotel / REDLYNCH","REDLYNCH","4870","411 Kamerunga Road, REDLYNCH, QLD, 4870","(07) 4055 1249","","office@theredberet.com.au","","145.6966413","-16.8876189","Rare Penny Shiraz 750ml"
"130033","Red Bottle Elizabeth Street / SYDNEY","SYDNEY","2000","Shop 1, 181-183 Elizabeth Street, SYDNEY, NSW, 2000","","","","","151.2098346","-33.8720875","Rare Penny Shiraz 750ml"
"71704","Redhead Cellars / REDHEAD","REDHEAD","2290","95 Cowlinshaw Street, REDHEAD, NSW, 2290","","","","","151.7121428","-33.0096321","Rare Penny Pinot Noir 750ml"
"90342","Redrops Licensed Food Centre / ALEXANDRA","ALEXANDRA","3714","102 Grant Street, ALEXANDRA, VIC, 3714","03 5772 1615","","AlexandraLiquor@Reddrop.com.au","","145.7097023","-37.1931388","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"4071","Regal Inn / TENAMBIT","TENAMBIT","2323","33 Metford Road, TENAMBIT, NSW, 2323","","","","","151.619885","-32.7385768","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"71712","Regents Park Cellars / REGENTS PARK","REGENTS PARK","2143","22a Amy Street, REGENTS PARK, NSW, 2143","","","","","151.0255115","-33.8839173","Rare Penny Cabernet Merlot 750ml"
"277","Revesby Pacific Hotel / REVESBY","REVESBY","2212","178 The River Road, REVESBY, NSW, 2212","","","","","151.0166465","-33.9532652","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"63462","Reynolds Street Liquor Store / BALMAIN","BALMAIN","2041","Shop 136, 85 Reynolds Street, BALMAIN, NSW, 2041","","","","","151.1801527","-33.8625506","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml"
"278","Richmond Inn Hotel / RICHMOND","RICHMOND","2753","90 March Street, RICHMOND, NSW, 2753","","","","","150.7520768","-33.599501","Rare Penny Prosecco 750ml"
"106251","Riddells Creek Supermarket / RIDDELLS CREEK","RIDDELLS CREEK","3431","2 Station Street, RIDDELLS CREEK, VIC, 3431","(03) 5428 6060","","admin@riddellscreekfoodworks.com.au","","144.6775955","-37.46324","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"12391","Rigby / MAITLAND","MAITLAND","2320","307 High Street, MAITLAND, NSW, 2320","","","","","151.5596816","-32.7363288","Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml"
"1131","Rising Sun Hotel / RICHMOND","RICHMOND","3121","395 Swan Street, RICHMOND, VIC, 3121","","","","","145.0068632","-37.8264706","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"126111","Ritchies Bottle O / KURRI KURRI","KURRI KURRI","2327","165-167 Lang Street, KURRI KURRI, NSW, 2327","","","KurriKurri_LManager@ritchies.com.au","","151.4916851","-32.8154051","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"93804","Ritchies Cellarbrations / CASTLEMAINE","CASTLEMAINE","3450","49 Templeton Street, CASTLEMAINE, VIC, 3450","03 5472 4800","","Castlemaine_liqmanager@ritchies.com.au","","144.2178822","-37.0631192","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"13146","Ritchies Cellarbrations / KILMORE","KILMORE","3764","2/132-134 Powlett Street, KILMORE, VIC, 3764","03 5782 0178","","kilmore@foxxysliquor.com","","144.9503859","-37.3086948","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
